image_name,fruit,stage,fruit_id,ripeness_id,days_remaining,relative_path
71.jpg,papaya,fresh,4,1,2.29,papaya\Fresh\71.jpg
578.jpg,banana,rotten,1,2,0.5,banana\Rotten\578.jpg
448.jpg,mango,fresh,2,1,2.79,mango\Fresh\448.jpg
437.jpg,mango,unripe,2,0,7.47,mango\Unripe\437.jpg
200.jpg,papaya,rotten,4,2,-1.48,papaya\Rotten\200.jpg
243.jpg,orange,rotten,3,2,0.66,orange\Rotten\243.jpg
307.jpg,papaya,fresh,4,1,1.77,papaya\Fresh\307.jpg
20.jpg,pineapple,unripe,5,0,6.11,pineapple\Unripe\20.jpg
258.jpg,mango,rotten,2,2,0.64,mango\Rotten\258.jpg
146.jpg,papaya,fresh,4,1,2.07,papaya\Fresh\146.jpg
618.jpg,orange,rotten,3,2,0.12,orange\Rotten\618.jpg
602.jpg,orange,rotten,3,2,0.76,orange\Rotten\602.jpg
60.jpg,orange,rotten,3,2,0.54,orange\Rotten\60.jpg
544.jpg,pineapple,rotten,5,2,0.39,pineapple\Rotten\544.jpg
75.jpg,apple,unripe,0,0,10.26,apple\Unripe\75.jpg
526.jpg,pineapple,unripe,5,0,5.58,pineapple\Unripe\526.jpg
270.jpg,orange,rotten,3,2,-1.45,orange\Rotten\270.jpg
208.jpg,pineapple,rotten,5,2,0.02,pineapple\Rotten\208.jpg
241.jpg,papaya,unripe,4,0,4.95,papaya\Unripe\241.jpg
435.jpg,banana,unripe,1,0,6.19,banana\Unripe\435.jpg
375.jpg,papaya,rotten,4,2,-1.2,papaya\Rotten\375.jpg
218.jpg,banana,unripe,1,0,5.58,banana\Unripe\218.jpg
516.jpg,banana,fresh,1,1,3.05,banana\Fresh\516.jpg
62.jpg,mango,fresh,2,1,2.84,mango\Fresh\62.jpg
553.jpg,pineapple,fresh,5,1,2.88,pineapple\Fresh\553.jpg
43.jpg,banana,rotten,1,2,0.71,banana\Rotten\43.jpg
426.jpg,orange,unripe,3,0,7.92,orange\Unripe\426.jpg
72.jpg,apple,unripe,0,0,9.55,apple\Unripe\72.jpg
572.jpg,mango,fresh,2,1,2.94,mango\Fresh\572.jpg
124.jpg,mango,fresh,2,1,2.88,mango\Fresh\124.jpg
605.jpg,orange,rotten,3,2,0.46,orange\Rotten\605.jpg
530.jpg,apple,fresh,0,1,4.77,apple\Fresh\530.jpg
420.jpg,banana,unripe,1,0,5.68,banana\Unripe\420.jpg
209.jpg,papaya,unripe,4,0,5.37,papaya\Unripe\209.jpg
626.jpg,papaya,unripe,4,0,5.48,papaya\Unripe\626.jpg
503.jpg,papaya,unripe,4,0,4.7,papaya\Unripe\503.jpg
316.jpg,papaya,fresh,4,1,1.94,papaya\Fresh\316.jpg
300.jpg,pineapple,rotten,5,2,0.41,pineapple\Rotten\300.jpg
408.jpg,papaya,fresh,4,1,2.12,papaya\Fresh\408.jpg
119.jpg,mango,fresh,2,1,2.87,mango\Fresh\119.jpg
309.jpg,orange,rotten,3,2,0.59,orange\Rotten\309.jpg
331.jpg,mango,rotten,2,2,0.16,mango\Rotten\331.jpg
298.jpg,orange,rotten,3,2,0.2,orange\Rotten\298.jpg
81.jpg,apple,fresh,0,1,4.89,apple\Fresh\81.jpg
438.jpg,pineapple,rotten,5,2,0.28,pineapple\Rotten\438.jpg
594.jpg,apple,rotten,0,2,-1.96,apple\Rotten\594.jpg
470.jpg,apple,rotten,0,2,0.43,apple\Rotten\470.jpg
274.jpg,orange,fresh,3,1,5.19,orange\Fresh\274.jpg
546.jpg,apple,unripe,0,0,9.61,apple\Unripe\546.jpg
536.jpg,apple,unripe,0,0,9.97,apple\Unripe\536.jpg
350.jpg,banana,rotten,1,2,0.24,banana\Rotten\350.jpg
28.jpg,papaya,rotten,4,2,-2.45,papaya\Rotten\28.jpg
526.jpg,banana,fresh,1,1,3.11,banana\Fresh\526.jpg
411.jpg,banana,fresh,1,1,3.23,banana\Fresh\411.jpg
271.jpg,orange,fresh,3,1,4.98,orange\Fresh\271.jpg
32.jpg,banana,rotten,1,2,0.69,banana\Rotten\32.jpg
391.jpg,papaya,fresh,4,1,2.28,papaya\Fresh\391.jpg
157.jpg,banana,fresh,1,1,2.96,banana\Fresh\157.jpg
166.jpg,pineapple,unripe,5,0,6.08,pineapple\Unripe\166.jpg
131.jpg,orange,unripe,3,0,7.97,orange\Unripe\131.jpg
611.jpg,papaya,rotten,4,2,0.61,papaya\Rotten\611.jpg
146.jpg,banana,rotten,1,2,0.39,banana\Rotten\146.jpg
419.jpg,banana,rotten,1,2,-1.29,banana\Rotten\419.jpg
500.jpg,mango,unripe,2,0,7.24,mango\Unripe\500.jpg
445.jpg,pineapple,unripe,5,0,5.57,pineapple\Unripe\445.jpg
436.jpg,orange,unripe,3,0,7.71,orange\Unripe\436.jpg
650.jpg,papaya,rotten,4,2,0.46,papaya\Rotten\650.jpg
468.jpg,mango,rotten,2,2,-1.16,mango\Rotten\468.jpg
95.jpg,mango,unripe,2,0,6.59,mango\Unripe\95.jpg
218.jpg,apple,unripe,0,0,9.63,apple\Unripe\218.jpg
319.jpg,orange,fresh,3,1,5.0,orange\Fresh\319.jpg
366.jpg,apple,fresh,0,1,4.88,apple\Fresh\366.jpg
84.jpg,pineapple,unripe,5,0,6.43,pineapple\Unripe\84.jpg
176.jpg,apple,unripe,0,0,9.97,apple\Unripe\176.jpg
132.jpg,banana,rotten,1,2,0.37,banana\Rotten\132.jpg
277.jpg,pineapple,unripe,5,0,5.95,pineapple\Unripe\277.jpg
229.jpg,orange,unripe,3,0,8.04,orange\Unripe\229.jpg
98.jpg,mango,unripe,2,0,7.19,mango\Unripe\98.jpg
180.jpg,mango,rotten,2,2,0.29,mango\Rotten\180.jpg
354.jpg,banana,fresh,1,1,3.09,banana\Fresh\354.jpg
149.jpg,papaya,rotten,4,2,0.37,papaya\Rotten\149.jpg
523.jpg,pineapple,fresh,5,1,3.22,pineapple\Fresh\523.jpg
38.jpg,pineapple,rotten,5,2,-1.27,pineapple\Rotten\38.jpg
526.jpg,orange,unripe,3,0,7.69,orange\Unripe\526.jpg
354.jpg,banana,rotten,1,2,0.4,banana\Rotten\354.jpg
406.jpg,orange,rotten,3,2,-2.18,orange\Rotten\406.jpg
531.jpg,mango,rotten,2,2,0.67,mango\Rotten\531.jpg
113.jpg,apple,rotten,0,2,0.76,apple\Rotten\113.jpg
642.jpg,orange,rotten,3,2,0.21,orange\Rotten\642.jpg
429.jpg,papaya,rotten,4,2,0.47,papaya\Rotten\429.jpg
159.jpg,orange,rotten,3,2,0.23,orange\Rotten\159.jpg
255.jpg,orange,rotten,3,2,0.48,orange\Rotten\255.jpg
473.jpg,orange,unripe,3,0,7.85,orange\Unripe\473.jpg
337.jpg,apple,rotten,0,2,0.53,apple\Rotten\337.jpg
500.jpg,papaya,unripe,4,0,4.6,papaya\Unripe\500.jpg
77.jpg,pineapple,fresh,5,1,3.12,pineapple\Fresh\77.jpg
489.jpg,orange,fresh,3,1,4.83,orange\Fresh\489.jpg
535.jpg,papaya,fresh,4,1,2.0,papaya\Fresh\535.jpg
40.jpg,papaya,unripe,4,0,4.7,papaya\Unripe\40.jpg
62.jpg,orange,rotten,3,2,0.36,orange\Rotten\62.jpg
314.jpg,pineapple,fresh,5,1,3.05,pineapple\Fresh\314.jpg
221.jpg,papaya,fresh,4,1,1.79,papaya\Fresh\221.jpg
404.jpg,banana,unripe,1,0,6.28,banana\Unripe\404.jpg
585.jpg,apple,unripe,0,0,9.63,apple\Unripe\585.jpg
239.jpg,orange,unripe,3,0,7.88,orange\Unripe\239.jpg
109.jpg,banana,fresh,1,1,2.78,banana\Fresh\109.jpg
566.jpg,pineapple,unripe,5,0,5.75,pineapple\Unripe\566.jpg
17.jpg,mango,fresh,2,1,2.83,mango\Fresh\17.jpg
262.jpg,papaya,fresh,4,1,2.16,papaya\Fresh\262.jpg
305.jpg,banana,unripe,1,0,5.93,banana\Unripe\305.jpg
281.jpg,apple,unripe,0,0,9.74,apple\Unripe\281.jpg
413.jpg,pineapple,unripe,5,0,6.0,pineapple\Unripe\413.jpg
37.jpg,orange,rotten,3,2,0.22,orange\Rotten\37.jpg
331.jpg,apple,rotten,0,2,0.51,apple\Rotten\331.jpg
513.jpg,apple,rotten,0,2,0.34,apple\Rotten\513.jpg
117.jpg,mango,unripe,2,0,7.3,mango\Unripe\117.jpg
74.jpg,banana,fresh,1,1,2.8,banana\Fresh\74.jpg
358.jpg,banana,rotten,1,2,0.43,banana\Rotten\358.jpg
308.jpg,orange,rotten,3,2,0.61,orange\Rotten\308.jpg
100.jpg,banana,fresh,1,1,2.8,banana\Fresh\100.jpg
457.jpg,mango,unripe,2,0,7.21,mango\Unripe\457.jpg
198.jpg,apple,fresh,0,1,4.78,apple\Fresh\198.jpg
35.jpg,papaya,rotten,4,2,0.26,papaya\Rotten\35.jpg
282.jpg,pineapple,unripe,5,0,6.35,pineapple\Unripe\282.jpg
126.jpg,mango,fresh,2,1,3.18,mango\Fresh\126.jpg
67.jpg,papaya,unripe,4,0,4.73,papaya\Unripe\67.jpg
464.jpg,orange,unripe,3,0,7.71,orange\Unripe\464.jpg
119.jpg,banana,rotten,1,2,0.77,banana\Rotten\119.jpg
359.jpg,banana,fresh,1,1,2.84,banana\Fresh\359.jpg
176.jpg,banana,fresh,1,1,3.28,banana\Fresh\176.jpg
7.jpg,papaya,fresh,4,1,1.89,papaya\Fresh\7.jpg
90.jpg,apple,rotten,0,2,0.33,apple\Rotten\90.jpg
267.jpg,pineapple,fresh,5,1,2.95,pineapple\Fresh\267.jpg
209.jpg,banana,unripe,1,0,6.17,banana\Unripe\209.jpg
518.jpg,pineapple,unripe,5,0,6.39,pineapple\Unripe\518.jpg
224.jpg,orange,unripe,3,0,8.46,orange\Unripe\224.jpg
643.jpg,banana,rotten,1,2,0.75,banana\Rotten\643.jpg
604.jpg,banana,rotten,1,2,0.51,banana\Rotten\604.jpg
392.jpg,mango,fresh,2,1,3.17,mango\Fresh\392.jpg
142.jpg,apple,unripe,0,0,10.17,apple\Unripe\142.jpg
110.jpg,banana,fresh,1,1,2.98,banana\Fresh\110.jpg
59.jpg,mango,fresh,2,1,2.77,mango\Fresh\59.jpg
582.jpg,orange,unripe,3,0,8.01,orange\Unripe\582.jpg
62.jpg,pineapple,rotten,5,2,0.28,pineapple\Rotten\62.jpg
105.jpg,apple,rotten,0,2,0.61,apple\Rotten\105.jpg
239.jpg,apple,unripe,0,0,10.34,apple\Unripe\239.jpg
421.jpg,banana,unripe,1,0,6.06,banana\Unripe\421.jpg
398.jpg,apple,unripe,0,0,9.81,apple\Unripe\398.jpg
393.jpg,pineapple,fresh,5,1,3.04,pineapple\Fresh\393.jpg
544.jpg,apple,unripe,0,0,9.58,apple\Unripe\544.jpg
229.jpg,orange,rotten,3,2,-2.4,orange\Rotten\229.jpg
311.jpg,orange,rotten,3,2,0.29,orange\Rotten\311.jpg
332.jpg,apple,rotten,0,2,0.17,apple\Rotten\332.jpg
261.jpg,banana,fresh,1,1,2.81,banana\Fresh\261.jpg
610.jpg,apple,unripe,0,0,10.12,apple\Unripe\610.jpg
241.jpg,banana,unripe,1,0,5.62,banana\Unripe\241.jpg
269.jpg,orange,rotten,3,2,0.66,orange\Rotten\269.jpg
640.jpg,banana,unripe,1,0,6.26,banana\Unripe\640.jpg
465.jpg,banana,unripe,1,0,6.35,banana\Unripe\465.jpg
423.jpg,mango,unripe,2,0,6.57,mango\Unripe\423.jpg
294.jpg,papaya,fresh,4,1,1.74,papaya\Fresh\294.jpg
265.jpg,apple,rotten,0,2,-2.43,apple\Rotten\265.jpg
512.jpg,banana,fresh,1,1,2.81,banana\Fresh\512.jpg
568.jpg,apple,fresh,0,1,4.99,apple\Fresh\568.jpg
290.jpg,pineapple,unripe,5,0,5.53,pineapple\Unripe\290.jpg
373.jpg,papaya,rotten,4,2,0.24,papaya\Rotten\373.jpg
532.jpg,banana,unripe,1,0,5.71,banana\Unripe\532.jpg
84.jpg,papaya,unripe,4,0,4.95,papaya\Unripe\84.jpg
210.jpg,mango,rotten,2,2,0.74,mango\Rotten\210.jpg
542.jpg,mango,fresh,2,1,2.86,mango\Fresh\542.jpg
500.jpg,papaya,rotten,4,2,0.56,papaya\Rotten\500.jpg
390.jpg,pineapple,unripe,5,0,5.92,pineapple\Unripe\390.jpg
431.jpg,mango,unripe,2,0,7.22,mango\Unripe\431.jpg
177.jpg,papaya,fresh,4,1,2.1,papaya\Fresh\177.jpg
9.jpg,orange,unripe,3,0,7.59,orange\Unripe\9.jpg
161.jpg,papaya,unripe,4,0,4.65,papaya\Unripe\161.jpg
227.jpg,banana,rotten,1,2,0.23,banana\Rotten\227.jpg
359.jpg,orange,fresh,3,1,5.21,orange\Fresh\359.jpg
136.jpg,banana,rotten,1,2,-1.64,banana\Rotten\136.jpg
558.jpg,apple,fresh,0,1,4.88,apple\Fresh\558.jpg
291.jpg,banana,rotten,1,2,0.3,banana\Rotten\291.jpg
289.jpg,papaya,rotten,4,2,0.73,papaya\Rotten\289.jpg
173.jpg,pineapple,rotten,5,2,0.23,pineapple\Rotten\173.jpg
514.jpg,pineapple,fresh,5,1,3.08,pineapple\Fresh\514.jpg
73.jpg,mango,fresh,2,1,2.91,mango\Fresh\73.jpg
85.jpg,banana,unripe,1,0,6.43,banana\Unripe\85.jpg
302.jpg,banana,fresh,1,1,2.96,banana\Fresh\302.jpg
233.jpg,papaya,rotten,4,2,0.07,papaya\Rotten\233.jpg
127.jpg,papaya,unripe,4,0,5.22,papaya\Unripe\127.jpg
142.jpg,pineapple,unripe,5,0,6.12,pineapple\Unripe\142.jpg
86.jpg,apple,fresh,0,1,4.71,apple\Fresh\86.jpg
276.jpg,banana,unripe,1,0,6.39,banana\Unripe\276.jpg
662.jpg,apple,rotten,0,2,0.34,apple\Rotten\662.jpg
501.jpg,mango,rotten,2,2,0.63,mango\Rotten\501.jpg
432.jpg,banana,unripe,1,0,6.41,banana\Unripe\432.jpg
292.jpg,mango,rotten,2,2,0.47,mango\Rotten\292.jpg
430.jpg,papaya,fresh,4,1,1.87,papaya\Fresh\430.jpg
444.jpg,papaya,fresh,4,1,1.97,papaya\Fresh\444.jpg
62.jpg,mango,rotten,2,2,-2.31,mango\Rotten\62.jpg
329.jpg,banana,rotten,1,2,0.15,banana\Rotten\329.jpg
33.jpg,pineapple,unripe,5,0,5.52,pineapple\Unripe\33.jpg
582.jpg,papaya,unripe,4,0,5.26,papaya\Unripe\582.jpg
331.jpg,orange,fresh,3,1,5.06,orange\Fresh\331.jpg
621.jpg,mango,unripe,2,0,7.17,mango\Unripe\621.jpg
543.jpg,orange,rotten,3,2,-1.13,orange\Rotten\543.jpg
569.jpg,orange,rotten,3,2,0.14,orange\Rotten\569.jpg
333.jpg,mango,rotten,2,2,0.57,mango\Rotten\333.jpg
572.jpg,papaya,unripe,4,0,5.34,papaya\Unripe\572.jpg
200.jpg,apple,unripe,0,0,9.64,apple\Unripe\200.jpg
195.jpg,mango,unripe,2,0,6.57,mango\Unripe\195.jpg
195.jpg,mango,fresh,2,1,3.13,mango\Fresh\195.jpg
139.jpg,apple,unripe,0,0,9.99,apple\Unripe\139.jpg
494.jpg,papaya,fresh,4,1,1.99,papaya\Fresh\494.jpg
231.jpg,banana,rotten,1,2,-1.5,banana\Rotten\231.jpg
616.jpg,pineapple,fresh,5,1,2.84,pineapple\Fresh\616.jpg
13.jpg,pineapple,rotten,5,2,0.36,pineapple\Rotten\13.jpg
505.jpg,banana,unripe,1,0,5.75,banana\Unripe\505.jpg
635.jpg,apple,rotten,0,2,0.6,apple\Rotten\635.jpg
272.jpg,banana,unripe,1,0,6.14,banana\Unripe\272.jpg
587.jpg,banana,unripe,1,0,6.07,banana\Unripe\587.jpg
459.jpg,papaya,fresh,4,1,2.05,papaya\Fresh\459.jpg
546.jpg,mango,fresh,2,1,2.76,mango\Fresh\546.jpg
588.jpg,apple,rotten,0,2,0.32,apple\Rotten\588.jpg
638.jpg,mango,rotten,2,2,-1.0,mango\Rotten\638.jpg
384.jpg,papaya,fresh,4,1,1.73,papaya\Fresh\384.jpg
574.jpg,banana,rotten,1,2,0.01,banana\Rotten\574.jpg
117.jpg,papaya,unripe,4,0,5.0,papaya\Unripe\117.jpg
302.jpg,pineapple,fresh,5,1,3.19,pineapple\Fresh\302.jpg
363.jpg,pineapple,unripe,5,0,5.65,pineapple\Unripe\363.jpg
324.jpg,pineapple,unripe,5,0,6.17,pineapple\Unripe\324.jpg
124.jpg,orange,rotten,3,2,0.65,orange\Rotten\124.jpg
220.jpg,apple,fresh,0,1,4.86,apple\Fresh\220.jpg
96.jpg,apple,fresh,0,1,4.77,apple\Fresh\96.jpg
230.jpg,pineapple,rotten,5,2,0.79,pineapple\Rotten\230.jpg
353.jpg,pineapple,unripe,5,0,6.31,pineapple\Unripe\353.jpg
198.jpg,pineapple,fresh,5,1,3.08,pineapple\Fresh\198.jpg
590.jpg,apple,fresh,0,1,5.21,apple\Fresh\590.jpg
208.jpg,pineapple,unripe,5,0,6.21,pineapple\Unripe\208.jpg
458.jpg,pineapple,rotten,5,2,0.68,pineapple\Rotten\458.jpg
119.jpg,banana,unripe,1,0,5.53,banana\Unripe\119.jpg
658.jpg,papaya,rotten,4,2,0.17,papaya\Rotten\658.jpg
438.jpg,mango,fresh,2,1,3.09,mango\Fresh\438.jpg
353.jpg,pineapple,rotten,5,2,0.66,pineapple\Rotten\353.jpg
159.jpg,papaya,fresh,4,1,1.98,papaya\Fresh\159.jpg
460.jpg,pineapple,fresh,5,1,2.89,pineapple\Fresh\460.jpg
74.jpg,orange,rotten,3,2,0.55,orange\Rotten\74.jpg
140.jpg,apple,fresh,0,1,4.85,apple\Fresh\140.jpg
0.jpg,banana,rotten,1,2,0.12,banana\Rotten\0.jpg
552.jpg,orange,unripe,3,0,8.22,orange\Unripe\552.jpg
35.jpg,banana,unripe,1,0,5.82,banana\Unripe\35.jpg
468.jpg,apple,rotten,0,2,0.06,apple\Rotten\468.jpg
555.jpg,apple,rotten,0,2,0.68,apple\Rotten\555.jpg
155.jpg,pineapple,fresh,5,1,3.24,pineapple\Fresh\155.jpg
339.jpg,pineapple,rotten,5,2,0.55,pineapple\Rotten\339.jpg
501.jpg,pineapple,fresh,5,1,2.73,pineapple\Fresh\501.jpg
219.jpg,mango,fresh,2,1,2.96,mango\Fresh\219.jpg
207.jpg,orange,rotten,3,2,0.27,orange\Rotten\207.jpg
619.jpg,apple,rotten,0,2,0.48,apple\Rotten\619.jpg
19.jpg,papaya,rotten,4,2,0.17,papaya\Rotten\19.jpg
42.jpg,apple,rotten,0,2,-1.37,apple\Rotten\42.jpg
424.jpg,banana,unripe,1,0,5.93,banana\Unripe\424.jpg
137.jpg,banana,unripe,1,0,6.25,banana\Unripe\137.jpg
162.jpg,papaya,unripe,4,0,4.74,papaya\Unripe\162.jpg
63.jpg,mango,unripe,2,0,7.22,mango\Unripe\63.jpg
247.jpg,apple,rotten,0,2,0.7,apple\Rotten\247.jpg
444.jpg,apple,unripe,0,0,10.43,apple\Unripe\444.jpg
115.jpg,apple,rotten,0,2,0.52,apple\Rotten\115.jpg
270.jpg,apple,unripe,0,0,9.75,apple\Unripe\270.jpg
307.jpg,pineapple,rotten,5,2,-1.43,pineapple\Rotten\307.jpg
388.jpg,papaya,unripe,4,0,5.48,papaya\Unripe\388.jpg
113.jpg,banana,unripe,1,0,5.87,banana\Unripe\113.jpg
463.jpg,papaya,fresh,4,1,1.93,papaya\Fresh\463.jpg
592.jpg,pineapple,rotten,5,2,0.06,pineapple\Rotten\592.jpg
566.jpg,pineapple,fresh,5,1,2.74,pineapple\Fresh\566.jpg
95.jpg,banana,rotten,1,2,0.31,banana\Rotten\95.jpg
226.jpg,apple,unripe,0,0,10.27,apple\Unripe\226.jpg
565.jpg,banana,unripe,1,0,6.35,banana\Unripe\565.jpg
111.jpg,pineapple,rotten,5,2,0.48,pineapple\Rotten\111.jpg
196.jpg,pineapple,fresh,5,1,2.93,pineapple\Fresh\196.jpg
614.jpg,banana,unripe,1,0,6.17,banana\Unripe\614.jpg
476.jpg,papaya,fresh,4,1,1.79,papaya\Fresh\476.jpg
82.jpg,apple,fresh,0,1,4.91,apple\Fresh\82.jpg
439.jpg,papaya,rotten,4,2,0.41,papaya\Rotten\439.jpg
63.jpg,banana,unripe,1,0,5.71,banana\Unripe\63.jpg
675.jpg,pineapple,rotten,5,2,0.3,pineapple\Rotten\675.jpg
112.jpg,banana,fresh,1,1,2.76,banana\Fresh\112.jpg
374.jpg,banana,unripe,1,0,5.9,banana\Unripe\374.jpg
578.jpg,apple,unripe,0,0,10.49,apple\Unripe\578.jpg
552.jpg,papaya,unripe,4,0,4.64,papaya\Unripe\552.jpg
435.jpg,mango,fresh,2,1,3.08,mango\Fresh\435.jpg
655.jpg,pineapple,unripe,5,0,5.99,pineapple\Unripe\655.jpg
23.jpg,mango,rotten,2,2,-1.14,mango\Rotten\23.jpg
533.jpg,orange,unripe,3,0,7.62,orange\Unripe\533.jpg
173.jpg,apple,fresh,0,1,5.25,apple\Fresh\173.jpg
210.jpg,mango,unripe,2,0,7.02,mango\Unripe\210.jpg
473.jpg,papaya,rotten,4,2,0.37,papaya\Rotten\473.jpg
355.jpg,orange,rotten,3,2,-1.17,orange\Rotten\355.jpg
210.jpg,apple,fresh,0,1,4.84,apple\Fresh\210.jpg
148.jpg,orange,fresh,3,1,5.27,orange\Fresh\148.jpg
54.jpg,papaya,rotten,4,2,0.02,papaya\Rotten\54.jpg
439.jpg,papaya,unripe,4,0,5.03,papaya\Unripe\439.jpg
233.jpg,apple,unripe,0,0,10.05,apple\Unripe\233.jpg
634.jpg,apple,unripe,0,0,9.58,apple\Unripe\634.jpg
324.jpg,papaya,rotten,4,2,0.26,papaya\Rotten\324.jpg
75.jpg,mango,rotten,2,2,-2.11,mango\Rotten\75.jpg
584.jpg,apple,unripe,0,0,9.69,apple\Unripe\584.jpg
38.jpg,papaya,rotten,4,2,-1.05,papaya\Rotten\38.jpg
136.jpg,banana,unripe,1,0,5.55,banana\Unripe\136.jpg
281.jpg,apple,rotten,0,2,0.5,apple\Rotten\281.jpg
604.jpg,orange,unripe,3,0,7.92,orange\Unripe\604.jpg
326.jpg,papaya,fresh,4,1,1.71,papaya\Fresh\326.jpg
219.jpg,banana,rotten,1,2,0.44,banana\Rotten\219.jpg
151.jpg,pineapple,unripe,5,0,5.9,pineapple\Unripe\151.jpg
546.jpg,pineapple,unripe,5,0,5.51,pineapple\Unripe\546.jpg
363.jpg,apple,fresh,0,1,5.0,apple\Fresh\363.jpg
311.jpg,pineapple,fresh,5,1,2.8,pineapple\Fresh\311.jpg
93.jpg,mango,fresh,2,1,2.7,mango\Fresh\93.jpg
546.jpg,mango,rotten,2,2,0.5,mango\Rotten\546.jpg
314.jpg,orange,rotten,3,2,0.35,orange\Rotten\314.jpg
349.jpg,orange,rotten,3,2,0.38,orange\Rotten\349.jpg
575.jpg,apple,rotten,0,2,0.61,apple\Rotten\575.jpg
120.jpg,banana,fresh,1,1,3.08,banana\Fresh\120.jpg
653.jpg,apple,unripe,0,0,10.0,apple\Unripe\653.jpg
3.jpg,apple,rotten,0,2,0.03,apple\Rotten\3.jpg
544.jpg,apple,rotten,0,2,0.06,apple\Rotten\544.jpg
313.jpg,banana,fresh,1,1,2.76,banana\Fresh\313.jpg
416.jpg,banana,unripe,1,0,6.37,banana\Unripe\416.jpg
694.jpg,orange,rotten,3,2,0.32,orange\Rotten\694.jpg
36.jpg,orange,unripe,3,0,7.85,orange\Unripe\36.jpg
189.jpg,mango,fresh,2,1,2.97,mango\Fresh\189.jpg
244.jpg,apple,rotten,0,2,0.58,apple\Rotten\244.jpg
341.jpg,mango,rotten,2,2,-1.13,mango\Rotten\341.jpg
539.jpg,apple,unripe,0,0,9.82,apple\Unripe\539.jpg
155.jpg,banana,rotten,1,2,0.69,banana\Rotten\155.jpg
31.jpg,orange,unripe,3,0,7.78,orange\Unripe\31.jpg
133.jpg,papaya,unripe,4,0,4.9,papaya\Unripe\133.jpg
106.jpg,orange,fresh,3,1,4.86,orange\Fresh\106.jpg
176.jpg,pineapple,fresh,5,1,2.88,pineapple\Fresh\176.jpg
256.jpg,orange,fresh,3,1,5.01,orange\Fresh\256.jpg
395.jpg,orange,rotten,3,2,0.43,orange\Rotten\395.jpg
299.jpg,papaya,rotten,4,2,0.58,papaya\Rotten\299.jpg
555.jpg,orange,rotten,3,2,-1.71,orange\Rotten\555.jpg
87.jpg,pineapple,unripe,5,0,6.18,pineapple\Unripe\87.jpg
178.jpg,pineapple,rotten,5,2,0.18,pineapple\Rotten\178.jpg
48.jpg,papaya,fresh,4,1,2.2,papaya\Fresh\48.jpg
538.jpg,apple,rotten,0,2,0.44,apple\Rotten\538.jpg
172.jpg,papaya,rotten,4,2,0.1,papaya\Rotten\172.jpg
382.jpg,papaya,rotten,4,2,-2.07,papaya\Rotten\382.jpg
330.jpg,banana,rotten,1,2,0.36,banana\Rotten\330.jpg
545.jpg,papaya,fresh,4,1,1.92,papaya\Fresh\545.jpg
43.jpg,mango,fresh,2,1,3.23,mango\Fresh\43.jpg
281.jpg,pineapple,rotten,5,2,0.2,pineapple\Rotten\281.jpg
422.jpg,pineapple,unripe,5,0,6.11,pineapple\Unripe\422.jpg
216.jpg,mango,fresh,2,1,3.07,mango\Fresh\216.jpg
188.jpg,pineapple,fresh,5,1,3.09,pineapple\Fresh\188.jpg
100.jpg,apple,unripe,0,0,9.73,apple\Unripe\100.jpg
202.jpg,banana,unripe,1,0,6.32,banana\Unripe\202.jpg
285.jpg,banana,rotten,1,2,0.18,banana\Rotten\285.jpg
684.jpg,pineapple,rotten,5,2,0.54,pineapple\Rotten\684.jpg
605.jpg,papaya,rotten,4,2,-1.7,papaya\Rotten\605.jpg
430.jpg,banana,rotten,1,2,0.23,banana\Rotten\430.jpg
107.jpg,papaya,fresh,4,1,1.79,papaya\Fresh\107.jpg
394.jpg,papaya,rotten,4,2,0.23,papaya\Rotten\394.jpg
141.jpg,pineapple,rotten,5,2,0.65,pineapple\Rotten\141.jpg
533.jpg,papaya,rotten,4,2,0.02,papaya\Rotten\533.jpg
183.jpg,orange,unripe,3,0,8.31,orange\Unripe\183.jpg
466.jpg,papaya,rotten,4,2,0.36,papaya\Rotten\466.jpg
490.jpg,apple,fresh,0,1,4.71,apple\Fresh\490.jpg
171.jpg,pineapple,rotten,5,2,0.7,pineapple\Rotten\171.jpg
457.jpg,banana,fresh,1,1,3.19,banana\Fresh\457.jpg
106.jpg,mango,unripe,2,0,7.05,mango\Unripe\106.jpg
615.jpg,apple,rotten,0,2,0.31,apple\Rotten\615.jpg
121.jpg,pineapple,unripe,5,0,5.7,pineapple\Unripe\121.jpg
149.jpg,orange,unripe,3,0,7.77,orange\Unripe\149.jpg
555.jpg,orange,fresh,3,1,4.78,orange\Fresh\555.jpg
494.jpg,mango,rotten,2,2,0.01,mango\Rotten\494.jpg
618.jpg,mango,unripe,2,0,6.93,mango\Unripe\618.jpg
65.jpg,banana,unripe,1,0,6.06,banana\Unripe\65.jpg
183.jpg,mango,rotten,2,2,0.38,mango\Rotten\183.jpg
115.jpg,apple,unripe,0,0,10.23,apple\Unripe\115.jpg
30.jpg,banana,rotten,1,2,0.56,banana\Rotten\30.jpg
119.jpg,orange,rotten,3,2,0.3,orange\Rotten\119.jpg
264.jpg,apple,unripe,0,0,10.33,apple\Unripe\264.jpg
128.jpg,papaya,fresh,4,1,1.96,papaya\Fresh\128.jpg
530.jpg,orange,rotten,3,2,0.32,orange\Rotten\530.jpg
220.jpg,papaya,rotten,4,2,0.13,papaya\Rotten\220.jpg
408.jpg,mango,unripe,2,0,6.91,mango\Unripe\408.jpg
